Aspalt(for bike) Accelerrated vel,,,,,
TIME,delta,Vel(km/h),Acc x (m/s^2),Acc y (m/s^2),Acc z (m/s^2)
179632,78,23.08,2.51,5.77,11.1
179635,78,23.08,2.28,5.45,15.18
179639,78,23.08,-0.55,4.79,18.16
179643,78,23.08,2.39,7.18,18.01
179647,78,23.08,2.67,7.69,11.92
179651,78,23.08,3.37,9.96,1.37
179655,78,23.08,1.22,12.63,-0.27
179658,78,23.08,1.45,9.81,1.41
179662,78,23.08,1.33,7.06,5.81
179666,78,23.08,0.04,-1.14,12.4
179671,78,23.08,2.08,-3.41,12.87
179675,78,23.08,2.04,-0.98,10.63
179678,78,23.08,1.06,0.63,15.1
179682,86,20.93,1.18,0.16,6.04
179686,86,20.93,1.53,0.31,11.85
179690,86,20.93,3.57,6.24,9.02
179694,86,20.93,2.86,7.57,10.75
179697,86,20.93,1.33,-1.57,13.73
179701,86,20.93,0.86,10.4,5.61
179705,86,20.93,0.9,3.96,5.84
179709,86,20.93,1.41,-0.24,10.4
179714,86,20.93,2.43,6.12,13.26
179717,86,20.93,2.16,-6.08,20.28
179721,86,20.93,4.16,-2.98,20.24
179725,86,20.93,3.26,0.47,14.16
179729,86,20.93,1.22,5.33,5.96
179733,86,20.93,0.9,10.55,2.31
179737,86,20.93,0.47,15.34,5.88
179740,86,20.93,0.24,12.43,6.04
179744,86,20.93,2,9.45,9.92
179748,86,20.93,1.49,6.86,8.43
179752,86,20.93,0.08,7.49,10.63
179756,86,20.93,-2.51,5.33,8.16
179760,78,23.08,-0.2,6.71,6.98
179764,78,23.08,-0.67,2.55,5.73
179768,78,23.08,0.35,2.9,6.79
179772,78,23.08,-0.24,4.31,9.89
179775,78,23.08,-2.04,7.14,9.34
179779,78,23.08,-1.1,6.2,11.22
179783,78,23.08,-2.16,8,7.3
179787,78,23.08,-0.27,5.84,10.63
179791,78,23.08,-1.69,-0.24,12.2
179794,78,23.08,-0.67,2.63,8.43
179799,78,23.08,-0.24,6.83,6.24
179803,78,23.08,1.45,11.06,7.06
179807,78,23.08,0.12,13.77,6.35
179811,78,23.08,-1.65,8.39,16.36
179814,78,23.08,-1.22,5.96,17.53
179818,78,23.08,-2.47,0.12,20.59
179822,78,23.08,-0.2,-5.53,16.36
179826,78,23.08,-0.55,0.24,12.87
179830,78,23.08,0.9,5.41,7.92
179834,78,23.08,2.08,5.57,5.3
179837,78,23.08,0.75,6.86,6.43
179842,82,21.95,-0.47,4.86,2.47
179846,82,21.95,-1.02,5.02,8.98
179850,82,21.95,0.27,4.39,5.41
179853,82,21.95,0.31,3.41,11.02
179857,82,21.95,2.08,8.39,7.02
179861,82,21.95,1.1,5.73,6.16
179865,82,21.95,-0.12,3.3,7.37
179869,82,21.95,-0.2,0.08,7.18
179872,82,21.95,3.02,-1.57,7.41
179876,82,21.95,2.98,-1.02,8.83
179880,82,21.95,2.28,2.86,9.77
179885,82,21.95,2.67,9.65,7.88
179888,82,21.95,0.86,6.04,5.37
179892,82,21.95,2.08,11.3,9.85
179896,82,21.95,0.24,9.06,15.34
179900,82,21.95,0.12,4.35,24.6
179904,82,21.95,-0.12,-1.57,28.95
179907,82,21.95,1.14,-0.27,22.75
179911,82,21.95,0.82,0.2,19.14
179915,82,21.95,0.31,6.9,7.49
179919,77,23.38,2.9,14.04,-1.73
179923,77,23.38,2.24,11.02,-2.63
179928,77,23.38,2.94,6.35,0.55
179931,77,23.38,1.49,2.51,0.43
179935,77,23.38,1.26,4.28,3.92
179939,77,23.38,0.55,4.43,17.53
179943,77,23.38,2.47,4.75,10.87
179947,77,23.38,1.84,5.02,11.18
179950,77,23.38,0.51,5.77,11.92
179954,77,23.38,0.16,7.34,10.12
179958,77,23.38,-0.43,6.71,10.36
179962,77,23.38,-0.94,8.16,8.55
179966,77,23.38,1.02,7.22,6.67
179970,77,23.38,0.75,6.47,7.02
179974,77,23.38,-0.59,7.88,4.63
179978,77,23.38,0.67,4.67,9.26
179982,77,23.38,2.67,5.3,7.02
179985,77,23.38,1.8,4.63,12.94
179989,77,23.38,-1.84,5.65,8.98
179993,77,23.38,0.2,6.86,4.94
179997,77,23.38,1.33,7.18,2
180001,77,23.38,2.2,7.57,1.69
180004,85,21.18,2.12,0.59,2.79
180008,85,21.18,2.63,3.45,2.98
180013,85,21.18,0.16,1.49,1.69
180017,85,21.18,0.82,1.53,3.1
180021,85,21.18,1.1,3.26,2.2
180024,85,21.18,1.49,-2.59,9.81
180028,85,21.18,1.77,-2.12,13.02
180032,85,21.18,0.55,-4.16,15.61
180036,85,21.18,-0.35,2.98,12.51
180040,85,21.18,1.84,5.73,12.63
180043,85,21.18,0.35,3.92,6.16
180047,85,21.18,1.18,6.71,6.59
180051,85,21.18,0.39,8.94,7.34
180056,85,21.18,0.47,3.33,15.02
180060,85,21.18,1.37,3.73,15.49
180063,85,21.18,1.02,3.53,19.3
180067,85,21.18,-0.47,6.47,20.59
180071,85,21.18,0.2,6.24,21.42
180075,85,21.18,-0.2,8.08,19.42
180079,85,21.18,1.88,10.12,16.48
180083,79,22.78,0.71,8.43,13.49
180086,79,22.78,0.98,11.02,7.02
180090,79,22.78,-0.63,6.43,3.8
180094,79,22.78,-0.78,6.98,0.51
180099,79,22.78,-0.63,6.35,2.35
180103,79,22.78,-1.92,1.49,3.88
180106,79,22.78,1.02,0.98,5.1
180110,79,22.78,2.04,-2.04,8.36
180114,79,22.78,2.98,5.77,8
180118,79,22.78,2.47,2.71,12.87
180121,79,22.78,0.71,4.43,10.24
180125,79,22.78,0.9,10.63,8.28
180129,79,22.78,1.41,5.49,7.73
180133,79,22.78,1.26,8.59,11.73
180137,79,22.78,1.26,3.41,10.98
180142,79,22.78,0.59,2.82,10.94
180145,79,22.78,0.55,-0.55,13.69
180149,79,22.78,-0.75,-3.73,12.04
180153,79,22.78,1.73,-0.86,6.83
180157,79,22.78,1.14,1.61,6.35
180161,79,22.78,3.1,0.78,7.37
180164,81,22.22,1.1,2.86,7.3
180168,81,22.22,0.67,0.67,16
180172,81,22.22,2.04,-2.08,21.38
180176,81,22.22,1.49,-2.51,30.48
180180,81,22.22,1.73,-3.26,15.85
180184,81,22.22,-0.47,0.75,11.14
180188,81,22.22,1.26,9.61,4.47
180192,81,22.22,0.04,12.43,-0.86
180196,81,22.22,3.22,16.12,-2.35
180200,81,22.22,1.53,12.24,6
180204,81,22.22,0.16,11.3,2.51
180207,81,22.22,1.84,6.43,9.49
180211,81,22.22,1.22,3.41,2.9
180215,81,22.22,2.04,7.53,5.73
180219,81,22.22,0.78,7.53,1.69
180222,81,22.22,1.61,7.96,4.16
180227,81,22.22,0.78,11.81,1.8
180231,81,22.22,2.16,13.1,1.84
180235,81,22.22,2.98,12.08,6.08
180239,81,22.22,4.47,10.94,5.84
180242,79,22.78,4.98,13.18,6.71
180246,79,22.78,3.18,4.86,10.08
180250,79,22.78,4.82,-4.31,26.52
180254,79,22.78,5.18,-12.24,40.36
180258,79,22.78,6.83,-19.34,57.39
180262,79,22.78,4.51,-15.73,41.11
180267,79,22.78,-1.22,10.87,2.28
180271,79,22.78,-0.9,21.26,-21.61
180274,79,22.78,2.75,23.73,-18.01
180278,79,22.78,2.51,14.63,-9.3
180282,79,22.78,5.18,4.2,10.12
180286,79,22.78,6.32,-2.94,17.53
180290,79,22.78,4.82,-2.71,13.65
180294,79,22.78,1.88,-4.39,15.06
180297,79,22.78,-4.12,1.88,6.39
180301,79,22.78,-4.12,7.49,14.55
180305,79,22.78,4.04,9.89,3.49
180310,79,22.78,1.57,9.73,4.63
180314,79,22.78,1.18,8.71,7.81
180317,79,22.78,2.51,2.16,14.75
180321,79,22.78,-0.2,1.69,14.59
180325,79,22.78,-0.27,-1.29,13.49
180329,86,20.93,-0.55,1.45,8.87
180333,86,20.93,1.06,5.92,6.94
180336,86,20.93,1.22,5.1,-1.49
180340,86,20.93,-0.43,14.71,-0.98
180344,86,20.93,-1.45,10.4,-3.88
180348,86,20.93,0.08,4.43,3.65
180353,86,20.93,2.43,0.2,9.73
180356,86,20.93,3.18,-2.39,17.93
180360,86,20.93,1.77,-4.9,20.83
180364,86,20.93,0.98,0.43,21.89
180368,86,20.93,0.39,0.08,20.99
180372,86,20.93,2.51,1.69,18.44
180376,86,20.93,-1.53,6.55,14.24
180379,86,20.93,0.31,8.32,10.12
180383,86,20.93,-0.82,8.67,11.26
180387,86,20.93,3.06,6.55,9.06
180391,86,20.93,3.92,6.39,5.37
180396,86,20.93,1.88,8.71,9.53
180399,70,25.71,-0.31,7.73,7.1
180403,70,25.71,-1.92,4.94,10.28
180407,70,25.71,0.35,3.73,10.2
180411,70,25.71,0.78,3.53,9.81
180415,70,25.71,1.69,16.87,4.43
180418,70,25.71,-0.12,17.97,1.22
180422,70,25.71,1.14,24.01,-1.8
180426,70,25.71,-0.39,20.12,-1.14
180430,70,25.71,2.31,6.24,11.53
180434,70,25.71,2.67,-11.34,14.75
180439,70,25.71,1.8,-10.28,8.24
180443,70,25.71,1.88,1.8,12.67
180446,70,25.71,1.41,3.41,6.39
180450,70,25.71,1.84,5.3,4.2
180454,70,25.71,-1.49,6.94,9.02
180458,70,25.71,-0.75,3.37,13.38
180461,70,25.71,-0.04,10.43,17.5
180465,70,25.71,1.1,6.75,7.73
180469,70,25.71,3.37,10.12,2.9
180473,70,25.71,-0.39,8.32,7.81
180477,70,25.71,1.77,8.36,8.36
180482,83,21.69,-0.27,9.26,17.81
180485,83,21.69,2.43,3.57,18.28
180489,83,21.69,1.33,-2.47,15.97
180493,83,21.69,0.67,-3.73,17.34
180497,83,21.69,0.47,1.1,18.04
180501,83,21.69,-1.26,5.26,12.87
180505,83,21.69,1.77,2.2,9.69
180508,83,21.69,-0.59,8.87,4.12
180512,83,21.69,-0.31,9.38,0.39
180516,83,21.69,5.1,4.75,-3.77
180520,83,21.69,0.31,9.41,-7.18
180524,83,21.69,0.08,7.41,2.35
180528,83,21.69,2.51,8.39,-6.28
180532,83,21.69,2.59,6.59,-10.59
180536,83,21.69,4.12,7.81,-8.36
180540,83,21.69,1.1,-6.59,31.03
180543,83,21.69,5.1,-16.83,65.12
180547,83,21.69,5.33,-13.49,66.02
180551,83,21.69,-1.84,3.26,55.03
180555,83,21.69,-4.51,24.24,10.28
180559,77,23.38,-0.59,24.44,-6.12
180563,77,23.38,-2.55,17.97,-8.67
180568,77,23.38,-3.45,5.37,-4.31
180572,77,23.38,-4,-3.92,7.85
180575,77,23.38,3.77,-8,13.49
180579,77,23.38,6.35,-8.04,14.44
180583,77,23.38,4.28,-6.2,2.9
180587,77,23.38,1.33,-1.14,-1.73
180591,77,23.38,-1.53,10.24,-5.92
180594,77,23.38,1.14,6.67,-0.47
180598,77,23.38,2.55,11.73,8.43
180602,77,23.38,-2.51,11.73,25.18
180606,77,23.38,0.63,6.24,24.28
180611,77,23.38,1.65,7.34,22.67
180615,77,23.38,2,8.83,15.49
180618,77,23.38,-0.35,9.92,7.3
180622,77,23.38,-1.57,8.51,2.28
180626,77,23.38,1.14,5.37,0.86
180630,77,23.38,0.2,4.31,4.94
180633,77,23.38,2.04,5.96,-1.84
180637,77,23.38,1.57,6.24,3.65
180641,77,23.38,4,10.55,-2.16
180645,86,20.93,2,12.43,-0.9
180649,86,20.93,3.33,10.16,1.92
180654,86,20.93,1.49,7.37,7.22
180657,86,20.93,0.55,5.88,11.1
180661,86,20.93,-0.16,1.69,9.18
180665,86,20.93,1.33,1.06,10.51
180669,86,20.93,2.98,-3.84,9.45
180672,86,20.93,1.84,0.04,12.55
180676,86,20.93,-0.04,-1.69,13.81
180680,86,20.93,0.12,-4.35,17.5
180684,86,20.93,0.86,-0.9,14.95
180688,86,20.93,0.31,6.35,10.08
180692,86,20.93,0.2,2.55,11.92
180696,86,20.93,1.26,-3.88,6.67
180700,86,20.93,3.53,13.57,0.55
180704,86,20.93,2.12,24.75,0.12
180708,86,20.93,0.16,17.14,2.9
180712,86,20.93,0.08,32.71,7.61
180715,86,20.93,-1.14,10.55,22.56
180719,74,24.32,-0.51,2.63,27.3
180723,74,24.32,-0.31,-7.88,28.09
180727,74,24.32,-0.12,-4.71,17.5
180731,74,24.32,-0.24,-4.16,7.61
180736,74,24.32,1.45,0.24,-0.71
180739,74,24.32,1.33,7.81,-10.28
180743,74,24.32,2.2,8.51,-1.61
180747,74,24.32,-0.35,4.35,6.39
180751,74,24.32,0.86,-1.49,17.85
180755,74,24.32,-1.02,2.86,19.97
180759,74,24.32,0.9,6.79,18.63
180762,74,24.32,0.08,9.34,12.63
180766,74,24.32,-2.55,17.85,12.55
180770,74,24.32,2,15.02,12.28
180774,74,24.32,1.84,9.81,10.36
180779,74,24.32,2.82,2.47,13.61
180783,74,24.32,0.24,2,8.51
180786,74,24.32,0.39,1.45,9.1
180790,74,24.32,1.96,2.39,8.2
180794,74,24.32,1.18,4.59,6.9
180798,74,24.32,2.63,2.31,3.1
180801,82,21.95,-0.35,4.55,1.73
180805,82,21.95,-0.16,7.3,1.65
180809,82,21.95,2.71,8.47,1.8
180813,82,21.95,2.55,5.73,3.06
180817,82,21.95,2.28,5.02,6.35
180820,82,21.95,1.37,3.18,9.92
180825,82,21.95,0.78,1.92,17.06
180829,82,21.95,0.82,1.49,17.73
180833,82,21.95,1.18,0.67,16.55
180837,82,21.95,0.78,6.71,16.67
180840,82,21.95,-1.02,11.06,10.98
180844,82,21.95,0.08,12.4,4.51
180848,82,21.95,1.61,19.22,-0.04
180852,82,21.95,3.77,16.32,0.24
180856,82,21.95,2.55,15.46,3.73
180860,82,21.95,1.88,5.57,8.39
180864,82,21.95,1.57,4.28,14.32
180868,82,21.95,4.43,-1.26,18.91
180872,82,21.95,5.45,0.43,13.34
180876,82,21.95,5.02,1.8,8.08
180880,79,22.78,3.49,6,5.53
180883,79,22.78,3.45,13.69,0.12
180887,79,22.78,3.96,10.83,2.35
180891,79,22.78,4.28,10.12,3.3
180895,79,22.78,3.41,4.24,10.94
180899,79,22.78,1.41,1.06,15.42
180902,79,22.78,0.59,-4.39,11.45
180907,79,22.78,0.43,-3.06,9.89
180911,79,22.78,-0.35,-2.39,10.04
180915,79,22.78,-2.24,-0.04,8.24
180919,79,22.78,-3.73,3.53,8.9
180922,79,22.78,-1.61,8.39,10.71
180926,79,22.78,-1.06,9.3,12
180930,79,22.78,-0.2,11.18,10.28
180934,79,22.78,-3.02,9.69,12.32
180938,79,22.78,-1.92,6.71,13.65
180942,79,22.78,-0.35,4.9,14
180945,79,22.78,0.75,1.65,18.24
180950,79,22.78,0.27,1.49,16.24
180954,79,22.78,-0.9,2.39,13.65
180958,79,22.78,1.1,0.94,13.26
180962,79,22.78,0.43,4.35,11.69
180966,86,20.93,1.29,4.2,10.59
180969,86,20.93,-1.57,2.71,8.39
180973,86,20.93,-2.67,4.9,7.96
180977,86,20.93,-3.41,5.77,4.24
180981,86,20.93,-1.29,5.37,1.29
180985,86,20.93,-3.18,7.65,-1.1
180988,86,20.93,-3.88,9.57,5.14
180993,86,20.93,-2.55,7.85,3.65
180997,86,20.93,-3.49,8.63,2.59
181001,86,20.93,-2.47,5.77,6.98
181004,86,20.93,-2,6.63,11.14
181008,86,20.93,0.27,3.57,16.08
181012,86,20.93,1.8,5.65,12.91
181016,86,20.93,2.67,3.69,14.16
181020,86,20.93,3.18,5.22,11.77
181024,86,20.93,1.26,6.39,10.55
181027,86,20.93,1.37,7.73,8.79
181031,86,20.93,1.1,6.59,6.2
181036,70,25.71,2,4.82,5.81
181040,70,25.71,2.47,2.04,10.36
181044,70,25.71,2.43,-1.18,12.98
181047,70,25.71,2.59,0.82,10.87
181051,70,25.71,3.14,3.53,18.91
181055,70,25.71,1.1,1.92,11.89
181059,70,25.71,1.69,8.9,14.83
181063,70,25.71,0.82,6.67,9.69
181066,70,25.71,1.53,12.98,4.47
181070,70,25.71,1.88,9.96,5.92
181074,70,25.71,0.47,5.33,3.37
181079,70,25.71,0.12,3.92,3.8
181083,70,25.71,0.75,5.88,4.12
181086,70,25.71,0.9,6.16,10.24
181090,70,25.71,0.59,3.88,5.57
181094,70,25.71,0.47,3.02,8.98
181098,70,25.71,2.79,5.84,11.53
181102,70,25.71,1.18,5.69,11.49
181105,70,25.71,2.04,5.18,15.42
181109,70,25.71,0.59,8.63,12.28
181113,70,25.71,0.51,9.22,14.24
181117,81,22.22,1.49,6.9,8.39
181122,81,22.22,0.2,12.43,3.18
181125,81,22.22,1.8,7.61,4.55
181129,81,22.22,0.04,6.32,4.04
181133,81,22.22,-0.51,0.94,9.89
181137,81,22.22,-0.08,-4,16.16
181141,81,22.22,1.22,-4.59,18.01
181144,81,22.22,2.98,-3.69,17.81
181148,81,22.22,1.33,0.75,15.85
181152,81,22.22,0.63,11.53,8.32
181156,81,22.22,2.67,12.32,6.51
181160,81,22.22,1.22,10.94,1.84
181165,81,22.22,0.12,10.51,-4.59
181168,81,22.22,1.84,9.81,-0.59
181172,81,22.22,-0.08,5.88,2.24
181176,81,22.22,1.49,4.12,8.67
181180,81,22.22,0.71,0.94,16.91
181184,81,22.22,1.22,-2.71,18.95
181187,81,22.22,2.43,-0.94,18.16
181191,81,22.22,1.96,2.86,16.99
181195,78,23.08,3.53,6.98,10.75
181199,78,23.08,1.37,11.77,4.94
181203,78,23.08,2.24,13.81,3.1
181208,78,23.08,1.33,13.42,1.77
181211,78,23.08,1.84,10.43,0.59
181215,78,23.08,1.96,6.35,7.53
181219,78,23.08,2.71,1.92,7.96
181223,78,23.08,1.45,-0.35,7.1
181227,78,23.08,4.2,-0.51,4.55
181230,78,23.08,3.06,5.57,-0.78
181234,78,23.08,0.04,10.67,-1.33
181238,78,23.08,0.86,7.96,-0.47
181242,78,23.08,1.37,2.43,6.43
181245,78,23.08,2.24,-1.45,17.22
181250,78,23.08,4.24,2.12,23.5
181254,78,23.08,2.51,-0.47,26.2
181258,78,23.08,2.98,2.28,19.73
181262,78,23.08,1.33,4.16,15.81
181266,78,23.08,3.57,10.94,6.35
181269,78,23.08,2.51,14.36,2.63
181273,78,23.08,1.69,16.91,-1.33
181277,78,23.08,2.39,10.55,2.98
181281,86,20.93,2.51,2.24,13.38
181285,86,20.93,3.18,-5.26,15.14
181289,86,20.93,3.73,-4.24,21.69
181293,86,20.93,1.33,0.63,23.73
181297,86,20.93,-0.31,3.37,8.47
181301,86,20.93,2.67,7.61,3.57
181305,86,20.93,1.06,10.79,2.16
181309,86,20.93,1.92,8.08,6.08
181312,86,20.93,1.57,8.9,8.83
181316,86,20.93,1.84,5.49,17.1
181320,86,20.93,2.51,-1.45,19.65
181324,86,20.93,2.24,0.63,17.02
181328,86,20.93,2.75,-2.31,17.34
181331,86,20.93,2.16,1.33,10.94
181336,86,20.93,2.51,5.3,8.59
181340,86,20.93,1.84,7.45,9.3
181344,86,20.93,1.8,9.3,8.75
181348,86,20.93,1.96,7.77,8.08
181351,70,25.71,3.02,9.02,9.69
181355,70,25.71,2.47,4.28,11.3
181359,70,25.71,3.18,0.71,13.26
181363,70,25.71,3.53,0.59,15.26
181367,70,25.71,4.04,-1.73,15.89
181370,70,25.71,3.49,1.14,14.08
181374,70,25.71,2.9,0.59,10
181379,70,25.71,3.3,1.73,8.39
181383,70,25.71,2.63,4.63,5.26
181387,70,25.71,1.65,6.79,7.3
181390,70,25.71,-1.18,2.28,13.81
181394,70,25.71,2.39,0.43,9.77
181398,70,25.71,1.41,0.63,11.26
181402,70,25.71,2.08,3.88,7.73
181406,70,25.71,1.61,7.92,6.98
181409,70,25.71,-0.04,9.06,11.96
181413,70,25.71,1.96,9.61,14.12
181417,70,25.71,0.63,12.12,15.93
181422,70,25.71,0,10.98,18.55
181426,70,25.71,-1.84,11.77,13.38
181430,70,25.71,0.24,6.04,11.49
181433,82,21.95,1.57,8.9,6.51
181437,82,21.95,-0.39,6.32,5.69
181441,82,21.95,-0.39,8.67,-0.24
181445,82,21.95,0.9,2.24,4.55
181449,82,21.95,0.51,3.53,5.69
181452,82,21.95,2.08,2.82,7.88
181456,82,21.95,-0.67,8.12,4.86
181460,82,21.95,-1.57,4.35,1.8
181465,82,21.95,-0.08,6.86,-0.24
181468,82,21.95,0.31,6.35,2.2
181472,82,21.95,-0.86,8.39,1.02
181476,82,21.95,-1.77,7.88,3.41
181480,82,21.95,0.59,6.16,6.04
181484,82,21.95,2.98,2.2,11.18
181487,82,21.95,2.82,0.43,14.08
181491,82,21.95,1.8,0.98,16.16
181495,82,21.95,-0.31,-0.59,15.46
181499,82,21.95,0.55,4.24,12.51
181504,82,21.95,0.86,6.59,8.08
181507,74,24.32,-0.98,9.26,6.16
181511,74,24.32,0.39,6.86,3.14
181515,74,24.32,2.39,2.82,3.06
181519,74,24.32,2.28,4.28,-0.59
181523,74,24.32,3.49,2.94,1.73
181526,74,24.32,2.79,0.9,14.67
181530,74,24.32,3.1,-9.41,24.87
181534,74,24.32,4.24,-4.43,27.26
181538,74,24.32,3.37,0.08,28.36
181542,74,24.32,0.82,7.22,18.08
181545,74,24.32,0.67,8.32,13.53
181550,74,24.32,1.22,13.1,2.79
181554,74,24.32,1.65,12.67,1.02
181558,74,24.32,1.57,8.71,1.61
181562,74,24.32,2.79,1.02,-2.35
181566,74,24.32,3.33,2.16,0.82
181569,74,24.32,1.8,4.04,13.02
181573,74,24.32,3.49,1.92,12.63
181577,74,24.32,1.37,6.83,12.43
181581,74,24.32,0.24,7.34,16.63
181585,74,24.32,-0.16,8.83,13.81
181588,74,24.32,1.57,9.85,12.55
181593,86,20.93,0.71,9.92,13.85
181597,86,20.93,1.1,11.77,10.55
181601,86,20.93,1.73,8.71,7.65
181605,86,20.93,0.63,5.92,7.14
181609,86,20.93,2.08,4.12,6.86
181612,86,20.93,2.16,2.16,8.94
181616,86,20.93,1.88,1.45,11.65
181620,86,20.93,1.33,0.47,13.34
181624,86,20.93,2,3.92,13.02
181628,86,20.93,1.57,2.82,14.75
181632,86,20.93,0.31,7.88,12.2
181636,86,20.93,1.77,11.41,7.85
181640,86,20.93,2.47,9.45,9.26
181644,86,20.93,1.57,10.4,8.71
181648,86,20.93,2.43,6.16,11.38
181651,86,20.93,0.86,6.28,6.63
181655,86,20.93,1.29,2.98,4.08
181659,86,20.93,1.61,9.89,-1.33
181663,70,25.71,2.47,8.04,-0.67
181667,70,25.71,3.02,7.85,5.22
181670,70,25.71,2.08,4.55,7.22
181675,70,25.71,2.16,1.57,11.49
181679,70,25.71,2.47,2.35,11.26
181683,70,25.71,2.31,3.88,11.1
181687,70,25.71,2.31,8.75,8.9
181690,70,25.71,1.65,10.51,11.73
181694,70,25.71,2.04,12.08,10.12
181698,70,25.71,2,15.18,10.98
181702,70,25.71,0.82,8.98,11.77
181706,70,25.71,0.67,6.16,12.98
181710,70,25.71,1.73,2.35,15.69
181713,70,25.71,1.73,1.88,14.16
181718,70,25.71,3.02,2.08,10.83
181722,70,25.71,2.12,1.53,8.59
181726,70,25.71,2.28,1.41,1.41
181730,70,25.71,1.88,3.02,1.61
181733,70,25.71,0.98,6.67,-5.88
181737,70,25.71,-0.27,3.49,1.41
181741,78,23.08,-0.9,6.32,0.59
181745,78,23.08,-0.39,5.81,4.79
181749,78,23.08,0.98,3.65,9.57
181752,78,23.08,-1.37,3.02,15.18
181756,78,23.08,-0.12,-1.96,19.73
181761,78,23.08,-0.31,-0.2,22.4
181765,78,23.08,-1.33,0.43,18.36
181769,78,23.08,-0.12,3.49,15.3
181773,78,23.08,0.31,2.75,8.43
181776,78,23.08,0.16,12.04,4.75
181780,78,23.08,-0.16,7.49,6.04
181784,78,23.08,-0.31,4.75,11.45
181788,78,23.08,-0.04,5.53,10.16
181792,78,23.08,-0.27,2.51,12.63
181795,78,23.08,-0.04,-0.94,15.1
181799,78,23.08,0.82,-0.63,16.08
181804,78,23.08,2.16,-0.94,20.44
181808,78,23.08,2.2,0.9,16.24
181812,78,23.08,-0.94,0.51,17.42
181815,74,24.32,0.24,1.84,17.34
181819,74,24.32,0.35,4.08,15.02
181823,74,24.32,0,9.73,8.12
181827,74,24.32,2.55,10.32,9.45
181831,74,24.32,-1.26,12.51,7.73
181834,74,24.32,-1.02,9.1,8.51
181838,74,24.32,-0.47,4.31,8.28
181842,74,24.32,-1.69,4.79,9.02
181847,74,24.32,-0.31,2.59,7.61
181851,74,24.32,-0.94,3.88,5.33
181854,74,24.32,0,5.49,3.18
181858,74,24.32,0.63,8.94,1.8
181862,74,24.32,0.55,8.24,6.47
181866,74,24.32,1.14,6.32,8.39
181869,74,24.32,1.53,5.88,11.96
181873,74,24.32,1.02,5.57,11.61
181877,74,24.32,3.22,1.22,10.67
181881,74,24.32,2.35,7.61,7.57
181885,74,24.32,0.75,3.53,9.14
181889,74,24.32,1.33,3.45,11.61
181893,74,24.32,1.53,2.28,10.2
181897,74,24.32,0.39,3.06,11.96
181901,86,20.93,1.73,2.39,8.24
181905,86,20.93,0.39,5.18,9.65
181909,86,20.93,1.8,7.88,8.39
181912,86,20.93,-0.63,6.35,7.88
181916,86,20.93,-1.29,10.55,8.59
181920,86,20.93,-1.06,8.75,11.41
181924,86,20.93,0.9,10.32,7.34
181928,86,20.93,-0.31,7.85,9.1
181932,86,20.93,-0.08,7.37,10.51
181936,86,20.93,0.16,1.53,13.1
181940,86,20.93,0.98,-0.35,13.1
181944,86,20.93,2.31,3.37,10.94
181948,86,20.93,1.61,6.94,8.43
181951,86,20.93,0.39,5.14,7.77
181955,86,20.93,1.92,9.06,6.28
181959,86,20.93,1.96,8.71,4.63
181963,86,20.93,1.33,13.77,5.92
181967,86,20.93,1.69,13.45,6.94
181970,69,26.09,2.35,9.92,9.65
181975,69,26.09,1.53,7.18,12.28
181979,69,26.09,1.18,4.35,12.12
181983,69,26.09,2.12,5.14,6.59
181987,69,26.09,0.39,3.3,3.8
181990,69,26.09,0.04,-0.75,2.28
181994,69,26.09,0.82,0.86,2.98
181998,69,26.09,0.78,-1.53,6.75
182002,69,26.09,0.27,3.37,14.63
182005,69,26.09,-0.2,0,14.79
182009,69,26.09,1.1,-2.55,14.59
182013,69,26.09,3.14,3.92,12.51
182018,69,26.09,2.39,4.86,5.33
182022,69,26.09,-0.55,7.96,3.37
182025,69,26.09,-1.37,6.67,3.73
182029,69,26.09,0.47,4.94,7.22
182033,69,26.09,1.18,3.92,10
182037,69,26.09,0.39,2.98,17.18
182041,69,26.09,0.12,2.67,20.95
182044,69,26.09,0.55,0.31,20.79
182048,78,23.08,2.63,3.57,15.1
182052,78,23.08,2.43,7.41,13.02
182056,78,23.08,-0.27,12,5.49
182061,78,23.08,-1.45,10.75,8.59
182065,78,23.08,-1.14,7.02,14.32
182068,78,23.08,0.2,4.79,22.79
182072,78,23.08,1.73,2.24,25.34
182076,78,23.08,1.45,6.86,19.5
182080,78,23.08,-0.27,6,11.85
182084,78,23.08,2.04,8.43,6.2
182087,78,23.08,-1.18,7.96,1.96
182091,78,23.08,-0.71,10.55,0.51
182095,78,23.08,-2.28,12.91,1.57
182099,78,23.08,-0.43,11.69,3.22
182104,78,23.08,2,5.33,7.1
182107,78,23.08,5.1,4.79,5.53
182111,78,23.08,3.41,3.41,2.35
182115,78,23.08,3.22,0.31,2.35
182119,78,23.08,2.16,3.33,1.33
182122,74,24.32,2.94,0.39,3.02
182126,74,24.32,3.77,1.92,5.18
182130,74,24.32,5.33,-0.47,13.42
182134,74,24.32,4.51,-2.82,20.01
182138,74,24.32,2.82,-2.71,27.85
182142,74,24.32,4.9,-0.86,20.59
182146,74,24.32,3.18,2.24,17.81
182150,74,24.32,2.12,2.86,12.08
182154,74,24.32,1.69,4.63,5.84
182158,74,24.32,0.12,9.73,2.71
182162,74,24.32,0.78,4.04,6.47
182165,74,24.32,1.14,3.41,7.96
182169,74,24.32,3.1,4.28,12.16
